KEY,"English"
ENCOUNTER_20_THREEPIO_VINTO,"[i]""The other merchants at least tolerate him. I can't imagine why; he seems rather unpleasant."" C-3PO tilts his upper body, which you take to be the rough equivalent of cocking his head. ""I overheard him mention he is expecting a representative of a pirate gang. A Rodian, as I recall. He apparently owes this Rodian quite a lot of credits.""\n\nC-3PO turns to Vinto. ""I actually thought you might have been him.""[/i]"
ENCOUNTER_20_PLAYER_LOOK,"Maybe this Rodian can help us."
ENCOUNTER_20_PLAYER_SOMETHINGELSE,"Just threaten Brogo instead."
ENCOUNTER_20_PLAYER_VINTO_PLAN,"Have Vinto pretend to be the Rodian."
ENCOUNTER_20_SEARCH_RODIAN,"[i]You start asking questions and pressing a few credits into palms.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_20_SEARCH_RODIAN_GREAT_SUCCESS,"[i]You split up and ask around. Though you don't find the Rodian himself, you discover that he's definitely got a reputation around the shadowport. His name is Heeta, and he has a fondness for using ion thrusters as persuasive tools.\n\nWhat's more, you learn that Heeta has been waylaid on Nar Shaddaa, but that he sometimes sends others in his stead.{0}[/i]"
ENCOUNTER_20_SEARCH_RODIAN_SUCCESS,"[i]You split up and ask around, and though you don't find the Rodian himself, you discover that he's definitely got a reputation around the shadowport. His name is Heeta, and he has a fondness for using ion thrusters as persuasive tools.{0}[/i]"
ENCOUNTER_20_SEARCH_RODIAN_FAILURE,"[i]You split up and ask around, but no one will say anything about the Rodian.\n\nC-3PO shuffles up to you, a brutish Aqualish in tow. ""I may have found someone who can help us!"" the protocol droid announces. He motions toward the Aqualish.\n\n""You lookin' for Heeta?"" the alien grunts.[/i]"
ENCOUNTER_20_PLAYER_MESSENGERS,"Let's pretend we're with Heeta."
ENCOUNTER_20_PLAYER_PROTECTORS,"Let's offer Brogo our help against Heeta."
ENCOUNTER_20_PLAYER_WELL,"Well, we'd like to..."
ENCOUNTER_20_SUCKER_PUNCH,"[i]It turns out this was a rhetorical question, as the Aqualish hits you in the face, hard. ""Heeta said, anyone come lookin' for him, I take care of them,"" the thug growls as he draws a blaster. It looks like he has backup.\n\nYou dive for cover as blaster fire erupts. A stray bolt hits a power terminal; the lights go out and the shutters on the viewports slam down, cutting off all light.[/i]\n\nEach hero tests  or . Input the total ."
ENCOUNTER_20_DECEPTION_MURNE,"With Murne's penchant for misdirecting your adversaries, you have a good shot at convincing Brogo you work for Heeta."
ENCOUNTER_20_DECEPTION_NOMURNE,"If you are careful (or threatening) enough, you may be able to convince Brogo you work for Heeta."
ENCOUNTER_20_SUCKER_PUNCH_SUCCESS,"[i]Blaster bolts zip past you as you push C-3PO out of harm's way. ""Oh my! I'm done for!"" the droid squeals, despite no blaster bolts coming even close to singing his gold finish.[/i]"
ENCOUNTER_20_SUCKER_PUNCH_FAILURE,"[i]Blaster bolts zip past you as you try to get C-3PO out of harm's way. A few shots crackle against his plating. ""Oh my! I'm done for!"" the droid squeals as you shove him behind some storage crates.[/i]"
ENCOUNTER_20_PLAYER_MOVE!!,"Get the droid before we're shot to pieces!"
ENCOUNTER_20_UNDER_FIRE_ARTOO,"[i]You dive into the safety of Brogo's stall. R2-D2 warbles in anticipation as you set to work on his restraining bolt.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_20_UNDER_FIRE_THREEPIO,"[i]You dive into the safety of Brogo's stall. ""You came back for me! Thank the maker!"" C-3PO croons as you set to work on his restraining bolt.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_20_UNDER_FIRE_BOTH,"[i]You dive into the safety of Brogo's stall. ""You came back for us! Thank the maker!"" C-3PO croons as you set to work on his restraining bolt. R2-D2 warbles in anticipation.[/i]\n\nAll heroes test . Input the total ."
ENCOUNTER_20_COSTUMES,"[i]If you're going to pull a fast one on Brogo, you'll want to look the part. With the market offering such a mishmash of well-used detritus, you can probably cobble together new outfits quickly.[/i]"
ENCOUNTER_20_PLAYER_FIND_COSTUMES,"Find some convincing disguises."
ENCOUNTER_20_THREATEN_BROGO,"[i]You decide to cut to the chase. You demand that Brogo hands over the droids...or else.[/i]\n\nEach hero tests . Input the total ."
ENCOUNTER_20_BROGO_DRAWS,"[i]""What? How dare you threaten me!? In my own home!"" Brogo's voice is shaky and he flaps deeper into his stall. He draws a scattergun from behind a shelf and fires wildly in your direction. He doesn't hit anything, but the sound of weapons fire is like a match to a powder keg; throughout the market, criminals and ne'er-do-wells draw their own blasters, unsure of who started the shooting but determined not to go down in it.[/i]"
ENCOUNTER_20_BROGO_COWERS,"[i]With a terrified scream, Brogo retreats into his stall and takes cover behind a pile of junk. “Stay back!” he shouts. “I’m armed!” He fires a scattergun blast into the air as a warning, but the sound of weapons fire is like a match to a powder keg; throughout the market, criminals and ne'er-do-wells draw their own blasters, unsure of who started the shooting but determined not to go down in it.[/i]"
ENCOUNTER_20_PLAYER_MOVE!!!,"Rescue the droids!"
ENCOUNTER_20_RESTRAINING_BOLT_SUCCESS,"[i]You slice {0} in record time. You're already moving when Brogo comes at you with his scattergun. ""Stop! Thieves!"" he shouts, but in a place like this, that could mean anyone, really. You duck out of sight, and it doesn't seem like Brogo is eager to follow.[/i]"
ENCOUNTER_20_RESTRAINING_BOLT_FAILURE,"[i]Slicing {0} takes more effort than you'd expected. From within his stall, Brogo levels his scattergun. ""Those are my droids!"" Finally your work pays off as you overcome {0}.[/i]"
ENCOUNTER_20_RESTRAINING_BOLT_FAILURE_JARROD,"[i]Slicing {0} takes more effort than you'd expected. From within his stall, Brogo takes aim with his scattergun. ""I found those droids, fair and square!""\n\nJarrod acts quickly to buy the group more time. Dodging toward some of Brogo's other junked droids, he rips open maintenance panels and splices wires until the droids power up. He sends them lumbering mindlessly toward Brogo, forming a wall of metal. ""What are you doing? Get away! Away, you buckets of bolts!""[/i]"
ENCOUNTER_20_PLAYER_SHIP,"Get back to your ship."
ENCOUNTER_20_THREEPIOS_BOLT,"C-3PO's restraining bolt"
ENCOUNTER_20_ARTOOS_BOLT,"R2-D2's restraining bolt"
ENCOUNTER_20_BOTH_BOLTS,"the droids' restraining bolts"
ENCOUNTER_20_ARTOO_DEFEATED,"[i]R2-D2 takes a hit from an ion blaster. He wails as sparks fly across his plating, and then topples forward. Someone will need to get the damaged droid to your ship while the others go back for C-3PO.[/i]\n\nChoose one hero. That hero cannot participate in tests for the rest of this encounter."
ENCOUNTER_20_THREEPIO_DEFEATED,"[i]Despite your best efforts, C-3PO takes a hard hit from a blaster, knocking him to the ground. ""Oh no! I'm done for!"" he moans as he flails. Though he's still functional, it looks like one of his legs has locked up. Someone will need to get him back to your ship while the others go for R2-D2.[/i]\n\nChoose one hero. That hero cannot participate in tests for the rest of this encounter."
ENCOUNTER_20_PLAYER_KEEP_MOVING,"Keep moving."
ENCOUNTER_20_PLAYER_FALL_BACK,"Fall back and cover the droids."
ENCOUNTER_20_PLAYER_JARROD,"Have Jarrod activate Brogo's junked droids."
ENCOUNTER_20_FIGHT_BROGO,"[i]You start back to your ship, returning fire as you go to deter Brogo.[/i]\n\nEach hero tests  or . Input the total ."
ENCOUNTER_20_FIGHT_BROGO_SUCCESS,"[i]Brogo's shots go wide, and despite the chaos elsewhere in the shadowport, you reach your ship without further injury to yourselves or the droids.[/i]"
ENCOUNTER_20_PLAYER_GET_OUT,"Let's get out of here."
ENCOUNTER_20_ARTOO_DEFEATED_2,"[i]R2-D2 takes a hit from an ion blaster. He wails as sparks fly across his plating, and then topples forward. You drag the poor astromech back to your ship as you return fire.[/i]"
ENCOUNTER_20_THREEPIO_DEFEATED_2,"[i]Despite your best efforts, C-3PO takes a hard hit from a blaster, knocking him to the ground. ""Oh no! I'm done for!"" he moans as he flails. Though he's still functional, it looks like one of his legs has locked up. You haul the beleaguered protocol droid back to your ship as you return fire on your pursuers.[/i]"
ENCOUNTER_20_BROGO_FAILURE_ARTOO,"[i]Shots from Brogo's scattergun ricochet off R2-D2's dome, prompting the astromech to warble in distress. You fire at Brogo, forcing the Toydarian to hover lower for cover as you scramble back to your ship.[/i]"
ENCOUNTER_20_BROGO_FAILURE_THREEPIO,"[i]Shots from Brogo's scattergun ricochet off C-3PO's plating, prompting a flurry of pessimistic complaints from the protocol droid. You fire at Brogo, forcing the Toydarian to hover lower for cover as you scramble back to your ship.[/i]"
ENCOUNTER_20_PLAYER_MHD,"Offer to trade MHD-19 for the two droids."
ENCOUNTER_20_BROGO_MHD,"[i]Brogo looks MHD-19 up and down and scowls. ""Looks modified. Probably not even memory wiped!"" He crosses his arms over his chest indignantly. ""Not worth the trouble.""[/i]"
ENCOUNTER_20_MASQUERADE,"[i]With Vinto wearing a ""new,"" tattered overcoat found several stalls down, and a very well-appointed eyepatch, you return to Brogo's stall. C-3PO lurks out of sight so as not to arouse the Toydarian's suspicions.\n\nThe junk dealer looks up from tinkering with something to see Vinto, and he goes pale. ""Eh...Mister Heeta, I presume?"" he mewls.[/i]"
ENCOUNTER_20_PLAYER_WHOELSE,"""Who else?"""
ENCOUNTER_20_PLAYER_WHERESMYMONEY,"""Where are my credits, Brogo?"""
ENCOUNTER_20_PLAYER_DRAW,"Draw your blaster."
ENCOUNTER_20_BROGO_SCARED,"[i]""S-so nice of you to come to visit,"" Brogo stammers. ""I'm sure you are a busy man."" He retrieves a sheaf of credits and brings them over to you. ""I don't have all the credits today, you see, but I have just a few. A token of my...gratitude."" Brogo hands the credits over to you. You count them: not even as much as you paid for C-3PO.[/i]\n\nYou gained {0} credits."
ENCOUNTER_20_PLAYER_BROGO_SCARED,"Not enough. Throw in that astromech."
ENCOUNTER_20_BROGO_SURE,"[i]""Of course, yes, that's only f-fair!"" Brogo grits his teeth as he pops the restraining bolt from R2-D2. ""It's a...very fine model. You have a good eye."" He starts to slowly drift backwards, perhaps hoping that you will leave him in peace.[/i]"
ENCOUNTER_20_BROGO_SCARED_MONEY,"[i]""Of course I have y-your money!"" Brogo says defensively. ""One moment."" He retrieves a sheaf of credits and starts counting out the amount he owes Heeta.{0}[/i]\n\nYou gained {1} credits."
ENCOUNTER_20_MURNE_MONEY," Murne helpfully points out all the reasons Brogo should add a little something extra to the sum, and he grudgingly piles a few more credits on."
ENCOUNTER_20_BROGO_SCARED_BLASTER_1,"[i]You draw your blaster, and Brogo immediately dodges back, hands raised. ""Heeta, my friend, no need for violence!""{0}[/i]\n\nVinto Hreeda tests .{1}"
ENCOUNTER_20_MURNE_BLASTER," Murne offers some particularly frightening images of what might happen to Brogo if he doesn't comply."
ENCOUNTER_20_MURNE_BONUS," Murne can reroll each of those dice not showing a ."
ENCOUNTER_20_BROGO_SURE_2,"[i]Brogo hurriedly counts out more credits for you. He can see you are still dissatisfied with the sum, despite it being a decent amount of money. ""I'll throw in this astromech!"" he blurts, gesturing to R2-D2. ""It's all I have left, and a...fine model. That's the best I can do!"" R2-D2 blurps irritably at this assessment as Brogo removes his restraining bolt.[/i]\n\nYou gained {0} credits."
